GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC01_VC48,HC01_VC92,HC03_VC92,HC01_VC93,HC03_VC93
Id,Id2,Geography,Estimate; SEX AND AGE - Total population,Estimate; RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population,Percent; HISPANIC OR LATINO AND RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race),Percent; HISPANIC OR LATINO AND RACE - Total population - Hispanic or Latino (of any race)
8600000US82219,82219,ZCTA5 82219,14,14,14,14,0,0
8600000US82221,82221,ZCTA5 82221,555,555,555,555,54,9.7
8600000US82222,82222,ZCTA5 82222,62,62,62,62,0,0
8600000US82223,82223,ZCTA5 82223,1347,1347,1347,1347,41,3
8600000US82224,82224,ZCTA5 82224,11,11,11,11,0,0
8600000US82225,82225,ZCTA5 82225,2138,2138,2138,2138,98,4.6
8600000US82227,82227,ZCTA5 82227,210,210,210,210,21,10
8600000US82229,82229,ZCTA5 82229,1,1,1,1,0,0
8600000US82240,82240,ZCTA5 82240,10359,10359,10359,10359,1301,12.6
8600000US82242,82242,ZCTA5 82242,21,21,21,21,0,0
8600000US82243,82243,ZCTA5 82243,161,161,161,161,0,0
8600000US82244,82244,ZCTA5 82244,426,426,426,426,1,0.2
8600000US82301,82301,ZCTA5 82301,9313,9313,9313,9313,2483,26.7
8600000US82321,82321,ZCTA5 82321,602,602,602,602,93,15.4
8600000US82322,82322,ZCTA5 82322,152,152,152,152,5,3.3
8600000US82323,82323,ZCTA5 82323,95,95,95,95,8,8.4
8600000US82324,82324,ZCTA5 82324,253,253,253,253,36,14.2
8600000US82325,82325,ZCTA5 82325,1052,1052,1052,1052,5,0.5
8600000US82327,82327,ZCTA5 82327,743,743,743,743,4,0.5
8600000US82329,82329,ZCTA5 82329,431,431,431,431,0,0
8600000US82331,82331,ZCTA5 82331,2499,2499,2499,2499,69,2.8
8600000US82332,82332,ZCTA5 82332,174,174,174,174,37,21.3
8600000US82334,82334,ZCTA5 82334,451,451,451,451,76,16.9
8600000US82335,82335,ZCTA5 82335,63,63,63,63,0,0
8600000US82336,82336,ZCTA5 82336,226,226,226,226,18,8
8600000US82401,82401,ZCTA5 82401,7716,7716,7716,7716,1180,15.3
8600000US82410,82410,ZCTA5 82410,2231,2231,2231,2231,50,2.2
8600000US82411,82411,ZCTA5 82411,620,620,620,620,57,9.2
8600000US82412,82412,ZCTA5 82412,560,560,560,560,23,4.1
8600000US82414,82414,ZCTA5 82414,15833,15833,15833,15833,770,4.9
8600000US82420,82420,ZCTA5 82420,904,904,904,904,9,1
8600000US82421,82421,ZCTA5 82421,361,361,361,361,4,1.1
8600000US82422,82422,ZCTA5 82422,81,81,81,81,0,0
8600000US82423,82423,ZCTA5 82423,151,151,151,151,16,10.6
8600000US82426,82426,ZCTA5 82426,2583,2583,2583,2583,356,13.8
8600000US82428,82428,ZCTA5 82428,133,133,133,133,0,0
8600000US82430,82430,ZCTA5 82430,105,105,105,105,1,1
8600000US82431,82431,ZCTA5 82431,3502,3502,3502,3502,477,13.6
8600000US82432,82432,ZCTA5 82432,260,260,260,260,0,0
8600000US82433,82433,ZCTA5 82433,992,992,992,992,19,1.9
8600000US82434,82434,ZCTA5 82434,132,132,132,132,0,0
8600000US82435,82435,ZCTA5 82435,11719,11719,11719,11719,888,7.6
8600000US82440,82440,ZCTA5 82440,259,259,259,259,0,0
8600000US82441,82441,ZCTA5 82441,296,296,296,296,34,11.5
8600000US82442,82442,ZCTA5 82442,726,726,726,726,4,0.6
8600000US82443,82443,ZCTA5 82443,4597,4597,4597,4597,91,2
8600000US82450,82450,ZCTA5 82450,161,161,161,161,0,0
8600000US82501,82501,ZCTA5 82501,19510,19510,19510,19510,1961,10.1
8600000US82510,82510,ZCTA5 82510,504,504,504,504,32,6.3
8600000US82512,82512,ZCTA5 82512,136,136,136,136,0,0
8600000US82513,82513,ZCTA5 82513,1649,1649,1649,1649,37,2.2
8600000US82514,82514,ZCTA5 82514,1771,1771,1771,1771,67,3.8
8600000US82515,82515,ZCTA5 82515,489,489,489,489,8,1.6
8600000US82516,82516,ZCTA5 82516,489,489,489,489,4,0.8
8600000US82520,82520,ZCTA5 82520,13830,13830,13830,13830,491,3.6
8600000US82523,82523,ZCTA5 82523,887,887,887,887,24,2.7
8600000US82601,82601,ZCTA5 82601,28545,28545,28545,28545,2570,9
8600000US82604,82604,ZCTA5 82604,27447,27447,27447,27447,2344,8.5
8600000US82609,82609,ZCTA5 82609,18041,18041,18041,18041,1419,7.9
8600000US82620,82620,ZCTA5 82620,262,262,262,262,0,0
8600000US82630,82630,ZCTA5 82630,105,105,105,105,0,0
8600000US82633,82633,ZCTA5 82633,10035,10035,10035,10035,808,8.1
8600000US82635,82635,ZCTA5 82635,191,191,191,191,6,3.1
8600000US82636,82636,ZCTA5 82636,4376,4376,4376,4376,230,5.3
8600000US82637,82637,ZCTA5 82637,4143,4143,4143,4143,300,7.2
8600000US82638,82638,ZCTA5 82638,0,0,0,0,0,-
8600000US82639,82639,ZCTA5 82639,825,825,825,825,62,7.5
8600000US82640,82640,ZCTA5 82640,62,62,62,62,0,0
8600000US82642,82642,ZCTA5 82642,67,67,67,67,0,0
8600000US82643,82643,ZCTA5 82643,377,377,377,377,13,3.4
8600000US82644,82644,ZCTA5 82644,1657,1657,1657,1657,84,5.1
8600000US82646,82646,ZCTA5 82646,0,0,0,0,0,-
8600000US82648,82648,ZCTA5 82648,0,0,0,0,0,-
8600000US82649,82649,ZCTA5 82649,1022,1022,1022,1022,112,11
8600000US82701,82701,ZCTA5 82701,5484,5484,5484,5484,59,1.1
8600000US82710,82710,ZCTA5 82710,290,290,290,290,0,0
8600000US82711,82711,ZCTA5 82711,140,140,140,140,0,0
8600000US82712,82712,ZCTA5 82712,415,415,415,415,76,18.3
8600000US82714,82714,ZCTA5 82714,152,152,152,152,0,0
8600000US82715,82715,ZCTA5 82715,0,0,0,0,0,-
8600000US82716,82716,ZCTA5 82716,18262,18262,18262,18262,1569,8.6
8600000US82718,82718,ZCTA5 82718,25865,25865,25865,25865,2267,8.8
8600000US82720,82720,ZCTA5 82720,836,836,836,836,12,1.4
8600000US82721,82721,ZCTA5 82721,2941,2941,2941,2941,57,1.9
8600000US82723,82723,ZCTA5 82723,334,334,334,334,0,0
8600000US82725,82725,ZCTA5 82725,529,529,529,529,45,8.5
8600000US82727,82727,ZCTA5 82727,1419,1419,1419,1419,0,0
8600000US82729,82729,ZCTA5 82729,2412,2412,2412,2412,0,0
8600000US82730,82730,ZCTA5 82730,1438,1438,1438,1438,71,4.9
8600000US82731,82731,ZCTA5 82731,38,38,38,38,0,0
8600000US82732,82732,ZCTA5 82732,2003,2003,2003,2003,171,8.5
8600000US82801,82801,ZCTA5 82801,25134,25134,25134,25134,1110,4.4
8600000US82831,82831,ZCTA5 82831,194,194,194,194,0,0
8600000US82832,82832,ZCTA5 82832,853,853,853,853,28,3.3
8600000US82833,82833,ZCTA5 82833,109,109,109,109,0,0
8600000US82834,82834,ZCTA5 82834,7585,7585,7585,7585,92,1.2
8600000US82835,82835,ZCTA5 82835,230,230,230,230,4,1.7
8600000US82836,82836,ZCTA5 82836,974,974,974,974,26,2.7
8600000US82837,82837,ZCTA5 82837,61,61,61,61,0,0
8600000US82838,82838,ZCTA5 82838,230,230,230,230,4,1.7
8600000US82839,82839,ZCTA5 82839,1409,1409,1409,1409,99,7
8600000US82842,82842,ZCTA5 82842,883,883,883,883,19,2.2
8600000US82844,82844,ZCTA5 82844,19,19,19,19,0,0
8600000US82845,82845,ZCTA5 82845,31,31,31,31,0,0
8600000US82901,82901,ZCTA5 82901,29573,29573,29573,29573,4789,16.2
8600000US82922,82922,ZCTA5 82922,156,156,156,156,0,0
8600000US82923,82923,ZCTA5 82923,272,272,272,272,0,0
8600000US82925,82925,ZCTA5 82925,248,248,248,248,0,0
8600000US82929,82929,ZCTA5 82929,134,134,134,134,42,31.3
8600000US82930,82930,ZCTA5 82930,14589,14589,14589,14589,1846,12.7
8600000US82932,82932,ZCTA5 82932,325,325,325,325,8,2.5
8600000US82933,82933,ZCTA5 82933,527,527,527,527,10,1.9
8600000US82934,82934,ZCTA5 82934,303,303,303,303,12,4
8600000US82935,82935,ZCTA5 82935,12912,12912,12912,12912,2153,16.7
8600000US82936,82936,ZCTA5 82936,0,0,0,0,0,-
8600000US82937,82937,ZCTA5 82937,4127,4127,4127,4127,35,0.8
8600000US82938,82938,ZCTA5 82938,270,270,270,270,0,0
8600000US82939,82939,ZCTA5 82939,1536,1536,1536,1536,74,4.8
8600000US82941,82941,ZCTA5 82941,5092,5092,5092,5092,598,11.7
8600000US82942,82942,ZCTA5 82942,81,81,81,81,15,18.5
8600000US82943,82943,ZCTA5 82943,233,233,233,233,17,7.3
8600000US82944,82944,ZCTA5 82944,117,117,117,117,0,0
8600000US82945,82945,ZCTA5 82945,318,318,318,318,68,21.4
8600000US83001,83001,ZCTA5 83001,16990,16990,16990,16990,3308,19.5
8600000US83011,83011,ZCTA5 83011,34,34,34,34,0,0
8600000US83012,83012,ZCTA5 83012,178,178,178,178,40,22.5
8600000US83013,83013,ZCTA5 83013,496,496,496,496,0,0
8600000US83014,83014,ZCTA5 83014,3585,3585,3585,3585,40,1.1
8600000US83025,83025,ZCTA5 83025,523,523,523,523,0,0
8600000US83101,83101,ZCTA5 83101,3195,3195,3195,3195,225,7
8600000US83110,83110,ZCTA5 83110,4569,4569,4569,4569,263,5.8
8600000US83111,83111,ZCTA5 83111,552,552,552,552,0,0
8600000US83112,83112,ZCTA5 83112,439,439,439,439,0,0
8600000US83113,83113,ZCTA5 83113,2859,2859,2859,2859,124,4.3
8600000US83114,83114,ZCTA5 83114,1163,1163,1163,1163,60,5.2
8600000US83115,83115,ZCTA5 83115,1315,1315,1315,1315,0,0
8600000US83116,83116,ZCTA5 83116,667,667,667,667,20,3
8600000US83118,83118,ZCTA5 83118,1002,1002,1002,1002,0,0
8600000US83119,83119,ZCTA5 83119,128,128,128,128,0,0
8600000US83120,83120,ZCTA5 83120,877,877,877,877,90,10.3
8600000US83121,83121,ZCTA5 83121,0,0,0,0,0,-
8600000US83122,83122,ZCTA5 83122,740,740,740,740,62,8.4
8600000US83123,83123,ZCTA5 83123,491,491,491,491,22,4.5
8600000US83124,83124,ZCTA5 83124,130,130,130,130,0,0
8600000US83126,83126,ZCTA5 83126,536,536,536,536,0,0
8600000US83127,83127,ZCTA5 83127,3387,3387,3387,3387,60,1.8
8600000US83128,83128,ZCTA5 83128,1076,1076,1076,1076,40,3.7
8600000US83201,83201,ZCTA5 83201,37224,37224,37224,37224,3540,9.5
8600000US83202,83202,ZCTA5 83202,23113,23113,23113,23113,2179,9.4
8600000US83203,83203,ZCTA5 83203,297,297,297,297,75,25.3
8600000US83204,83204,ZCTA5 83204,18056,18056,18056,18056,1174,6.5
8600000US83209,83209,ZCTA5 83209,1171,1171,1171,1171,151,12.9
8600000US83210,83210,ZCTA5 83210,3534,3534,3534,3534,1802,51
8600000US83211,83211,ZCTA5 83211,6109,6109,6109,6109,2401,39.3
8600000US83212,83212,ZCTA5 83212,123,123,123,123,0,0
8600000US83213,83213,ZCTA5 83213,1405,1405,1405,1405,47,3.3
8600000US83214,83214,ZCTA5 83214,638,638,638,638,53,8.3
8600000US83215,83215,ZCTA5 83215,38,38,38,38,0,0
8600000US83217,83217,ZCTA5 83217,817,817,817,817,76,9.3
8600000US83218,83218,ZCTA5 83218,357,357,357,357,30,8.4
8600000US83220,83220,ZCTA5 83220,135,135,135,135,0,0
8600000US83221,83221,ZCTA5 83221,26646,26646,26646,26646,4628,17.4
8600000US83223,83223,ZCTA5 83223,115,115,115,115,0,0
8600000US83226,83226,ZCTA5 83226,2230,2230,2230,2230,67,3
8600000US83227,83227,ZCTA5 83227,202,202,202,202,68,33.7
8600000US83228,83228,ZCTA5 83228,697,697,697,697,25,3.6
8600000US83232,83232,ZCTA5 83232,519,519,519,519,72,13.9
8600000US83233,83233,ZCTA5 83233,0,0,0,0,0,-
8600000US83234,83234,ZCTA5 83234,1683,1683,1683,1683,68,4
8600000US83235,83235,ZCTA5 83235,83,83,83,83,1,1.2
8600000US83236,83236,ZCTA5 83236,2250,2250,2250,2250,171,7.6
8600000US83237,83237,ZCTA5 83237,1086,1086,1086,1086,232,21.4
8600000US83238,83238,ZCTA5 83238,92,92,92,92,13,14.1
8600000US83239,83239,ZCTA5 83239,548,548,548,548,13,2.4
8600000US83241,83241,ZCTA5 83241,2200,2200,2200,2200,189,8.6
8600000US83243,83243,ZCTA5 83243,85,85,85,85,0,0
8600000US83244,83244,ZCTA5 83244,303,303,303,303,1,0.3
8600000US83245,83245,ZCTA5 83245,2201,2201,2201,2201,21,1
8600000US83246,83246,ZCTA5 83246,807,807,807,807,19,2.4
8600000US83250,83250,ZCTA5 83250,1385,1385,1385,1385,39,2.8
8600000US83251,83251,ZCTA5 83251,1084,1084,1084,1084,26,2.4
8600000US83252,83252,ZCTA5 83252,4199,4199,4199,4199,178,4.2
8600000US83253,83253,ZCTA5 83253,65,65,65,65,23,35.4
8600000US83254,83254,ZCTA5 83254,3790,3790,3790,3790,179,4.7
8600000US83255,83255,ZCTA5 83255,1135,1135,1135,1135,18,1.6
8600000US83261,83261,ZCTA5 83261,590,590,590,590,32,5.4
8600000US83262,83262,ZCTA5 83262,1312,1312,1312,1312,131,10
8600000US83263,83263,ZCTA5 83263,9264,9264,9264,9264,491,5.3
8600000US83271,83271,ZCTA5 83271,538,538,538,538,23,4.3
8600000US83272,83272,ZCTA5 83272,298,298,298,298,0,0
8600000US83274,83274,ZCTA5 83274,9197,9197,9197,9197,1077,11.7
8600000US83276,83276,ZCTA5 83276,3797,3797,3797,3797,106,2.8
8600000US83277,83277,ZCTA5 83277,225,225,225,225,16,7.1
8600000US83278,83278,ZCTA5 83278,348,348,348,348,7,2
8600000US83281,83281,ZCTA5 83281,140,140,140,140,0,0
8600000US83283,83283,ZCTA5 83283,279,279,279,279,13,4.7
8600000US83285,83285,ZCTA5 83285,138,138,138,138,0,0
8600000US83286,83286,ZCTA5 83286,1275,1275,1275,1275,48,3.8
8600000US83287,83287,ZCTA5 83287,213,213,213,213,8,3.8
8600000US83301,83301,ZCTA5 83301,55237,55237,55237,55237,8670,15.7
8600000US83302,83302,ZCTA5 83302,130,130,130,130,51,39.2
8600000US83311,83311,ZCTA5 83311,813,813,813,813,77,9.5
8600000US83312,83312,ZCTA5 83312,153,153,153,153,0,0
8600000US83313,83313,ZCTA5 83313,3696,3696,3696,3696,816,22.1
8600000US83314,83314,ZCTA5 83314,1017,1017,1017,1017,224,22
8600000US83316,83316,ZCTA5 83316,9432,9432,9432,9432,1745,18.5
8600000US83318,83318,ZCTA5 83318,17044,17044,17044,17044,5169,30.3
8600000US83320,83320,ZCTA5 83320,885,885,885,885,204,23.1
8600000US83321,83321,ZCTA5 83321,511,511,511,511,101,19.8
8600000US83322,83322,ZCTA5 83322,13,13,13,13,0,0
8600000US83323,83323,ZCTA5 83323,1702,1702,1702,1702,321,18.9
8600000US83324,83324,ZCTA5 83324,831,831,831,831,207,24.9
8600000US83325,83325,ZCTA5 83325,706,706,706,706,116,16.4
8600000US83327,83327,ZCTA5 83327,779,779,779,779,82,10.5
8600000US83328,83328,ZCTA5 83328,6033,6033,6033,6033,481,8
8600000US83330,83330,ZCTA5 83330,6480,6480,6480,6480,1784,27.5
8600000US83332,83332,ZCTA5 83332,2811,2811,2811,2811,357,12.7
8600000US83333,83333,ZCTA5 83333,10447,10447,10447,10447,2550,24.4
8600000US83334,83334,ZCTA5 83334,2131,2131,2131,2131,616,28.9
8600000US83335,83335,ZCTA5 83335,1786,1786,1786,1786,523,29.3
8600000US83336,83336,ZCTA5 83336,5658,5658,5658,5658,1920,33.9
8600000US83337,83337,ZCTA5 83337,43,43,43,43,0,0
8600000US83338,83338,ZCTA5 83338,20561,20561,20561,20561,7241,35.2
8600000US83340,83340,ZCTA5 83340,4688,4688,4688,4688,883,18.8
8600000US83341,83341,ZCTA5 83341,7765,7765,7765,7765,919,11.8
8600000US83342,83342,ZCTA5 83342,1340,1340,1340,1340,76,5.7
8600000US83344,83344,ZCTA5 83344,1248,1248,1248,1248,355,28.4
8600000US83346,83346,ZCTA5 83346,2032,2032,2032,2032,615,30.3
8600000US83347,83347,ZCTA5 83347,2956,2956,2956,2956,705,23.8
8600000US83348,83348,ZCTA5 83348,342,342,342,342,0,0
8600000US83349,83349,ZCTA5 83349,1261,1261,1261,1261,266,21.1
8600000US83350,83350,ZCTA5 83350,12418,12418,12418,12418,4498,36.2
8600000US83352,83352,ZCTA5 83352,3177,3177,3177,3177,1104,34.7
8600000US83353,83353,ZCTA5 83353,1353,1353,1353,1353,56,4.1
8600000US83354,83354,ZCTA5 83354,0,0,0,0,0,-
8600000US83355,83355,ZCTA5 83355,4685,4685,4685,4685,1989,42.5
8600000US83401,83401,ZCTA5 83401,41764,41764,41764,41764,6610,15.8
8600000US83402,83402,ZCTA5 83402,24521,24521,24521,24521,4145,16.9
8600000US83404,83404,ZCTA5 83404,22893,22893,22893,22893,2259,9.9
8600000US83406,83406,ZCTA5 83406,17876,17876,17876,17876,882,4.9
8600000US83414,83414,ZCTA5 83414,515,515,515,515,0,0
8600000US83420,83420,ZCTA5 83420,2397,2397,2397,2397,349,14.6
8600000US83421,83421,ZCTA5 83421,235,235,235,235,0,0
8600000US83422,83422,ZCTA5 83422,3458,3458,3458,3458,711,20.6
8600000US83423,83423,ZCTA5 83423,947,947,947,947,414,43.7
8600000US83424,83424,ZCTA5 83424,289,289,289,289,0,0
8600000US83425,83425,ZCTA5 83425,418,418,418,418,92,22
8600000US83427,83427,ZCTA5 83427,2033,2033,2033,2033,17,0.8
8600000US83428,83428,ZCTA5 83428,435,435,435,435,22,5.1
8600000US83429,83429,ZCTA5 83429,810,810,810,810,18,2.2
8600000US83431,83431,ZCTA5 83431,741,741,741,741,84,11.3
8600000US83433,83433,ZCTA5 83433,7,7,7,7,0,0
8600000US83434,83434,ZCTA5 83434,1553,1553,1553,1553,33,2.1
8600000US83435,83435,ZCTA5 83435,561,561,561,561,134,23.9
8600000US83436,83436,ZCTA5 83436,407,407,407,407,56,13.8
8600000US83440,83440,ZCTA5 83440,35817,35817,35817,35817,2485,6.9
8600000US83442,83442,ZCTA5 83442,21446,21446,21446,21446,1753,8.2
8600000US83443,83443,ZCTA5 83443,1052,1052,1052,1052,78,7.4
8600000US83444,83444,ZCTA5 83444,1147,1147,1147,1147,439,38.3
8600000US83445,83445,ZCTA5 83445,7396,7396,7396,7396,876,11.8
8600000US83446,83446,ZCTA5 83446,32,32,32,32,0,0
8600000US83448,83448,ZCTA5 83448,2584,2584,2584,2584,345,13.4
8600000US83449,83449,ZCTA5 83449,197,197,197,197,2,1
8600000US83450,83450,ZCTA5 83450,1003,1003,1003,1003,306,30.5
8600000US83451,83451,ZCTA5 83451,1002,1002,1002,1002,168,16.8
8600000US83452,83452,ZCTA5 83452,1919,1919,1919,1919,417,21.7
8600000US83454,83454,ZCTA5 83454,401,401,401,401,18,4.5
8600000US83455,83455,ZCTA5 83455,5110,5110,5110,5110,704,13.8
8600000US83460,83460,ZCTA5 83460,303,303,303,303,30,9.9
8600000US83462,83462,ZCTA5 83462,763,763,763,763,2,0.3
8600000US83463,83463,ZCTA5 83463,77,77,77,77,0,0
8600000US83464,83464,ZCTA5 83464,349,349,349,349,26,7.4
8600000US83465,83465,ZCTA5 83465,147,147,147,147,20,13.6
8600000US83466,83466,ZCTA5 83466,272,272,272,272,19,7
8600000US83467,83467,ZCTA5 83467,5899,5899,5899,5899,155,2.6
8600000US83468,83468,ZCTA5 83468,108,108,108,108,0,0
8600000US83469,83469,ZCTA5 83469,41,41,41,41,0,0
8600000US83501,83501,ZCTA5 83501,34848,34848,34848,34848,1193,3.4
8600000US83520,83520,ZCTA5 83520,181,181,181,181,0,0
8600000US83522,83522,ZCTA5 83522,2439,2439,2439,2439,139,5.7
8600000US83523,83523,ZCTA5 83523,737,737,737,737,15,2
8600000US83524,83524,ZCTA5 83524,896,896,896,896,16,1.8
8600000US83525,83525,ZCTA5 83525,303,303,303,303,30,9.9
8600000US83526,83526,ZCTA5 83526,359,359,359,359,0,0
8600000US83530,83530,ZCTA5 83530,5742,5742,5742,5742,117,2
8600000US83533,83533,ZCTA5 83533,209,209,209,209,0,0
8600000US83535,83535,ZCTA5 83535,1175,1175,1175,1175,30,2.6
8600000US83536,83536,ZCTA5 83536,4343,4343,4343,4343,190,4.4
8600000US83537,83537,ZCTA5 83537,1094,1094,1094,1094,9,0.8
8600000US83539,83539,ZCTA5 83539,2318,2318,2318,2318,131,5.7
8600000US83540,83540,ZCTA5 83540,2460,2460,2460,2460,209,8.5
8600000US83541,83541,ZCTA5 83541,1049,1049,1049,1049,16,1.5
8600000US83542,83542,ZCTA5 83542,191,191,191,191,0,0
8600000US83543,83543,ZCTA5 83543,780,780,780,780,35,4.5
8600000US83544,83544,ZCTA5 83544,5911,5911,5911,5911,271,4.6
8600000US83545,83545,ZCTA5 83545,374,374,374,374,52,13.9
8600000US83546,83546,ZCTA5 83546,553,553,553,553,17,3.1
8600000US83547,83547,ZCTA5 83547,243,243,243,243,0,0
8600000US83548,83548,ZCTA5 83548,135,135,135,135,8,5.9
8600000US83549,83549,ZCTA5 83549,691,691,691,691,5,0.7
8600000US83552,83552,ZCTA5 83552,684,684,684,684,1,0.1
8600000US83553,83553,ZCTA5 83553,1156,1156,1156,1156,40,3.5
8600000US83554,83554,ZCTA5 83554,345,345,345,345,0,0
8600000US83555,83555,ZCTA5 83555,519,519,519,519,18,3.5
8600000US83601,83601,ZCTA5 83601,33,33,33,33,0,0
8600000US83602,83602,ZCTA5 83602,13,13,13,13,0,0
8600000US83604,83604,ZCTA5 83604,672,672,672,672,171,25.4
8600000US83605,83605,ZCTA5 83605,44416,44416,44416,44416,16596,37.4
8600000US83607,83607,ZCTA5 83607,23845,23845,23845,23845,5199,21.8
8600000US83610,83610,ZCTA5 83610,942,942,942,942,10,1.1
8600000US83611,83611,ZCTA5 83611,2091,2091,2091,2091,33,1.6
8600000US83612,83612,ZCTA5 83612,2055,2055,2055,2055,13,0.6
8600000US83615,83615,ZCTA5 83615,1261,1261,1261,1261,13,1
8600000US83616,83616,ZCTA5 83616,27141,27141,27141,27141,1278,4.7
8600000US83617,83617,ZCTA5 83617,15462,15462,15462,15462,1352,8.7
8600000US83619,83619,ZCTA5 83619,7805,7805,7805,7805,1323,17
8600000US83622,83622,ZCTA5 83622,2009,2009,2009,2009,121,6
8600000US83623,83623,ZCTA5 83623,1316,1316,1316,1316,260,19.8
8600000US83624,83624,ZCTA5 83624,1173,1173,1173,1173,347,29.6
8600000US83626,83626,ZCTA5 83626,1684,1684,1684,1684,566,33.6
8600000US83627,83627,ZCTA5 83627,530,530,530,530,116,21.9
8600000US83628,83628,ZCTA5 83628,4278,4278,4278,4278,1492,34.9
8600000US83629,83629,ZCTA5 83629,1722,1722,1722,1722,63,3.7
8600000US83631,83631,ZCTA5 83631,685,685,685,685,42,6.1
8600000US83632,83632,ZCTA5 83632,268,268,268,268,6,2.2
8600000US83633,83633,ZCTA5 83633,517,517,517,517,141,27.3
8600000US83634,83634,ZCTA5 83634,27846,27846,27846,27846,2441,8.8
8600000US83636,83636,ZCTA5 83636,0,0,0,0,0,-
8600000US83637,83637,ZCTA5 83637,182,182,182,182,13,7.1
8600000US83638,83638,ZCTA5 83638,6832,6832,6832,6832,410,6
8600000US83639,83639,ZCTA5 83639,3468,3468,3468,3468,862,24.9
8600000US83641,83641,ZCTA5 83641,3397,3397,3397,3397,559,16.5
8600000US83642,83642,ZCTA5 83642,41893,41893,41893,41893,3234,7.7
8600000US83643,83643,ZCTA5 83643,104,104,104,104,0,0
8600000US83644,83644,ZCTA5 83644,11191,11191,11191,11191,1196,10.7
8600000US83645,83645,ZCTA5 83645,797,797,797,797,18,2.3
8600000US83646,83646,ZCTA5 83646,58684,58684,58684,58684,3090,5.3
8600000US83647,83647,ZCTA5 83647,20624,20624,20624,20624,3296,16
8600000US83648,83648,ZCTA5 83648,3070,3070,3070,3070,309,10.1
8600000US83650,83650,ZCTA5 83650,472,472,472,472,128,27.1
8600000US83651,83651,ZCTA5 83651,33513,33513,33513,33513,9027,26.9
8600000US83654,83654,ZCTA5 83654,1468,1468,1468,1468,104,7.1
8600000US83655,83655,ZCTA5 83655,4165,4165,4165,4165,494,11.9
8600000US83656,83656,ZCTA5 83656,631,631,631,631,273,43.3
8600000US83657,83657,ZCTA5 83657,238,238,238,238,0,0
8600000US83660,83660,ZCTA5 83660,6566,6566,6566,6566,1572,23.9
8600000US83661,83661,ZCTA5 83661,9754,9754,9754,9754,1886,19.3
8600000US83666,83666,ZCTA5 83666,14,14,14,14,0,0
8600000US83669,83669,ZCTA5 83669,9856,9856,9856,9856,933,9.5
8600000US83670,83670,ZCTA5 83670,554,554,554,554,0,0
8600000US83671,83671,ZCTA5 83671,9,9,9,9,0,0
8600000US83672,83672,ZCTA5 83672,8213,8213,8213,8213,1687,20.5
8600000US83676,83676,ZCTA5 83676,4511,4511,4511,4511,1610,35.7
8600000US83677,83677,ZCTA5 83677,19,19,19,19,0,0
8600000US83686,83686,ZCTA5 83686,47041,47041,47041,47041,7587,16.1
8600000US83687,83687,ZCTA5 83687,32449,32449,32449,32449,7728,23.8
8600000US83702,83702,ZCTA5 83702,22722,22722,22722,22722,1679,7.4
8600000US83703,83703,ZCTA5 83703,16120,16120,16120,16120,1167,7.2
8600000US83704,83704,ZCTA5 83704,40793,40793,40793,40793,5457,13.4
8600000US83705,83705,ZCTA5 83705,27423,27423,27423,27423,2823,10.3
8600000US83706,83706,ZCTA5 83706,32701,32701,32701,32701,2392,7.3
8600000US83709,83709,ZCTA5 83709,55708,55708,55708,55708,3875,7
8600000US83712,83712,ZCTA5 83712,8638,8638,8638,8638,446,5.2
8600000US83713,83713,ZCTA5 83713,30258,30258,30258,30258,2537,8.4
8600000US83714,83714,ZCTA5 83714,20916,20916,20916,20916,1932,9.2
8600000US83716,83716,ZCTA5 83716,17398,17398,17398,17398,958,5.5
8600000US83801,83801,ZCTA5 83801,6215,6215,6215,6215,169,2.7
8600000US83802,83802,ZCTA5 83802,174,174,174,174,6,3.4
8600000US83803,83803,ZCTA5 83803,1123,1123,1123,1123,0,0
8600000US83804,83804,ZCTA5 83804,1631,1631,1631,1631,20,1.2
8600000US83805,83805,ZCTA5 83805,8028,8028,8028,8028,352,4.4
8600000US83806,83806,ZCTA5 83806,193,193,193,193,11,5.7
8600000US83808,83808,ZCTA5 83808,132,132,132,132,0,0
8600000US83809,83809,ZCTA5 83809,337,337,337,337,0,0
8600000US83810,83810,ZCTA5 83810,893,893,893,893,11,1.2
8600000US83811,83811,ZCTA5 83811,1192,1192,1192,1192,6,0.5
8600000US83812,83812,ZCTA5 83812,56,56,56,56,0,0
8600000US83813,83813,ZCTA5 83813,985,985,985,985,73,7.4
8600000US83814,83814,ZCTA5 83814,26421,26421,26421,26421,1232,4.7
8600000US83815,83815,ZCTA5 83815,33659,33659,33659,33659,1739,5.2
8600000US83821,83821,ZCTA5 83821,168,168,168,168,0,0
8600000US83822,83822,ZCTA5 83822,1875,1875,1875,1875,4,0.2
8600000US83823,83823,ZCTA5 83823,1300,1300,1300,1300,55,4.2
8600000US83824,83824,ZCTA5 83824,300,300,300,300,0,0
8600000US83825,83825,ZCTA5 83825,349,349,349,349,8,2.3
8600000US83826,83826,ZCTA5 83826,0,0,0,0,0,-
8600000US83827,83827,ZCTA5 83827,123,123,123,123,0,0
8600000US83830,83830,ZCTA5 83830,835,835,835,835,0,0
